"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"석적읍 남율리 773-4",1,,경상북도 칠곡군 석적읍 남율리 773-4,36.070173,128.394735,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 775-27",1,,경상북도 칠곡군 석적읍 남율리 775-27,36.069701,128.392801,,건축물,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 775-36",1,,경상북도 칠곡군 석적읍 남율리 775-36,36.070466,128.393193,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 775-8",1,,경상북도 칠곡군 석적읍 남율리 775-8,36.070311,128.393836,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 790-1",1,,경상북도 칠곡군 석적읍 남율리 790-1,36.072403,128.390605,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 791-1",1,,경상북도 칠곡군 석적읍 남율리 791-1,36.072017,128.390336,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 791-7",1,,경상북도 칠곡군 석적읍 남율리 791-7,36.071086,128.391031,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 792-2",1,,경상북도 칠곡군 석적읍 남율리 792-2,36.069296,128.392621,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 794-1",1,,경상북도 칠곡군 석적읍 남율리 794-1,36.071484,128.390667,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 794-3",1,,경상북도 칠곡군 석적읍 남율리 794-3,36.070103,128.391171,,건축물,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 794-5",1,,경상북도 칠곡군 석적읍 남율리 794-5,36.070571,128.391373,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 801-2",1,,경상북도 칠곡군 석적읍 남율리 801-2,36.070096,128.390593,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 808-2",1,,경상북도 칠곡군 석적읍 남율리 808-2,36.066143,128.394981,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 812-9",1,,경상북도 칠곡군 석적읍 남율리 812-9,36.069057,128.394052,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 817-1",1,,경상북도 칠곡군 석적읍 남율리 817-1,36.067983,128.394546,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 860-50",1,,경상북도 칠곡군 석적읍 남율리 860-50,36.073268,128.393707,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 862",1,,경상북도 칠곡군 석적읍 남율리 862,36.055365,128.407902,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 865",1,,경상북도 칠곡군 석적읍 남율리 865,36.066907,128.403577,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 877-1",1,,경상북도 칠곡군 석적읍 남율리 877-1,36.076499,128.397553,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"경상북도 칠곡군 석적읍 남율리 881-12",1,경상북도 칠곡군 석적읍 서중리4길 22-11,경상북도 칠곡군 석적읍 남율리 881-12,36.076482,128.400007,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"대한민국 경상북도 칠곡군 석적읍 남율리 882-1",1,경상북도 칠곡군 석적읍 서중리4길 30-26,경상북도 칠곡군 석적읍 남율리 882-1,36.076014,128.399827,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"대한민국 경상북도 칠곡군 석적읍 남율리 882-4",1,경상북도 칠곡군 석적읍 서중리4길 30-6,경상북도 칠곡군 석적읍 남율리 882-4,36.075975,128.400793,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"대한민국 경상북도 칠곡군 석적읍 남율리 886-7",1,,경상북도 칠곡군 석적읍 남율리 886-7,36.075501,128.399691,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 남율리 산14-1",1,,경상북도 칠곡군 석적읍 남율리 산14-1,36.075619,128.402045,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 102-1",1,,경상북도 칠곡군 석적읍 도개리 102-1,36.050540,128.470143,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 102-3",1,,경상북도 칠곡군 석적읍 도개리 102-3,36.050188,128.470307,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 104-6",1,,경상북도 칠곡군 석적읍 도개리 104-6,36.051023,128.470989,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1061-1",1,,경상북도 칠곡군 석적읍 도개리 1061-1,36.048067,128.477697,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1075",1,,경상북도 칠곡군 석적읍 도개리 1075,36.047723,128.478206,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"경상북도 칠곡군 석적읍 도개리 1117",1,경상북도 칠곡군 석적읍 도개7길 78-3,경상북도 칠곡군 석적읍 도개리 1117,36.047900,128.479083,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1119",1,,경상북도 칠곡군 석적읍 도개리 1119,36.047970,128.479539,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 112-1",1,,경상북도 칠곡군 석적읍 도개리 112-1,36.052167,128.471129,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 112-2",1,,경상북도 칠곡군 석적읍 도개리 112-2,36.052616,128.471509,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1135-1",1,,경상북도 칠곡군 석적읍 도개리 1135-1,36.049692,128.479438,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1152-1",1,,경상북도 칠곡군 석적읍 도개리 1152-1,36.049834,128.480027,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 116",1,,경상북도 칠곡군 석적읍 도개리 116,36.052610,128.470943,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1160-4",1,,경상북도 칠곡군 석적읍 도개리 1160-4,36.049611,128.481680,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1219",1,,경상북도 칠곡군 석적읍 도개리 1219,36.048125,128.479063,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1240",1,,경상북도 칠곡군 석적읍 도개리 1240,36.052895,128.471766,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1251",1,,경상북도 칠곡군 석적읍 도개리 1251,36.045337,128.461522,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1262",1,,경상북도 칠곡군 석적읍 도개리 1262,36.049661,128.466763,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1272",1,,경상북도 칠곡군 석적읍 도개리 1272,36.048143,128.458275,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 1284",1,,경상북도 칠곡군 석적읍 도개리 1284,36.046693,128.455825,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 133-1",1,,경상북도 칠곡군 석적읍 도개리 133-1,36.053336,128.471991,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 134",1,,경상북도 칠곡군 석적읍 도개리 134,36.053030,128.471867,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 190",1,,경상북도 칠곡군 석적읍 도개리 190,36.054703,128.470456,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 23-2",1,,경상북도 칠곡군 석적읍 도개리 23-2,36.050248,128.477744,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 232-1",1,,경상북도 칠곡군 석적읍 도개리 232-1,36.052595,128.451475,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 235-1",1,,경상북도 칠곡군 석적읍 도개리 235-1,36.052432,128.451596,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 274-3",1,,경상북도 칠곡군 석적읍 도개리 274-3,36.049945,128.467908,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 274-4",1,,경상북도 칠곡군 석적읍 도개리 274-4,36.049552,128.467007,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 281-4",1,,경상북도 칠곡군 석적읍 도개리 281-4,36.049892,128.467586,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 285",1,경상북도 칠곡군 석적읍 도개4길 15-1,경상북도 칠곡군 석적읍 도개리 285,36.049920,128.467209,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 294",1,,경상북도 칠곡군 석적읍 도개리 294,36.050223,128.465968,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 302-7",1,,경상북도 칠곡군 석적읍 도개리 302-7,36.049108,128.467415,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"대한민국 경상북도 칠곡군 석적읍 도개리 31-10",1,,경상북도 칠곡군 석적읍 도개리 31-10,36.049894,128.478474,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"경상북도 칠곡군 석적읍 도개리 342-6",1,,경상북도 칠곡군 석적읍 도개리 342-6,36.047195,128.461244,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 346",1,,경상북도 칠곡군 석적읍 도개리 346,36.048603,128.460708,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 351",1,,경상북도 칠곡군 석적읍 도개리 351,36.048220,128.461672,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 42-4",1,,경상북도 칠곡군 석적읍 도개리 42-4,36.049243,128.476783,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 42-6",1,,경상북도 칠곡군 석적읍 도개리 42-6,36.049029,128.476216,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 431-4",1,,경상북도 칠곡군 석적읍 도개리 431-4,36.046227,128.459640,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 459-5",1,,경상북도 칠곡군 석적읍 도개리 459-5,36.046054,128.457763,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 463-5",1,,경상북도 칠곡군 석적읍 도개리 463-5,36.046794,128.457590,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 474",1,,경상북도 칠곡군 석적읍 도개리 474,36.047190,128.457648,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 477-1",1,,경상북도 칠곡군 석적읍 도개리 477-1,36.047318,128.457360,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 489",1,,경상북도 칠곡군 석적읍 도개리 489,36.047441,128.458138,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 491-1",1,,경상북도 칠곡군 석적읍 도개리 491-1,36.047395,128.458459,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 498",1,,경상북도 칠곡군 석적읍 도개리 498,36.047747,128.458250,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 560-1",1,,경상북도 칠곡군 석적읍 도개리 560-1,36.047601,128.456463,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 567-1",1,,경상북도 칠곡군 석적읍 도개리 567-1,36.047248,128.456827,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 569-1",1,,경상북도 칠곡군 석적읍 도개리 569-1,36.047231,128.456450,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 573-3",1,,경상북도 칠곡군 석적읍 도개리 573-3,36.047026,128.455971,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 575-1",1,경상북도 칠곡군 석적읍 도개1길 8-7,경상북도 칠곡군 석적읍 도개리 575-1,36.046400,128.456944,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 586-1",1,,경상북도 칠곡군 석적읍 도개리 586-1,36.046918,128.455771,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 593-1",1,,경상북도 칠곡군 석적읍 도개리 593-1,36.046431,128.456012,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 595-1",1,,경상북도 칠곡군 석적읍 도개리 595-1,36.046351,128.455668,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 611-1",1,,경상북도 칠곡군 석적읍 도개리 611-1,36.046857,128.455371,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 639-9",1,,경상북도 칠곡군 석적읍 도개리 639-9,36.045926,128.455887,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 641-3",1,,경상북도 칠곡군 석적읍 도개리 641-3,36.045173,128.454839,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 702-1",1,,경상북도 칠곡군 석적읍 도개리 702-1,36.041963,128.450571,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 7-4",1,,경상북도 칠곡군 석적읍 도개리 7-4,36.051899,128.479785,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 741-1",1,,경상북도 칠곡군 석적읍 도개리 741-1,36.044762,128.458622,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 75-2",1,,경상북도 칠곡군 석적읍 도개리 75-2,36.049833,128.473424,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 78-3",1,경상북도 칠곡군 석적읍 도개7길 19,경상북도 칠곡군 석적읍 도개리 78-3,36.049011,128.473863,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 804-3",1,,경상북도 칠곡군 석적읍 도개리 804-3,36.046467,128.462827,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 806-1",1,,경상북도 칠곡군 석적읍 도개리 806-1,36.046069,128.463379,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 815",1,,경상북도 칠곡군 석적읍 도개리 815,36.045504,128.462677,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 818",1,,경상북도 칠곡군 석적읍 도개리 818,36.045583,128.463066,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 828",1,,경상북도 칠곡군 석적읍 도개리 828,36.044945,128.462640,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 85-2",1,,경상북도 칠곡군 석적읍 도개리 85-2,36.049378,128.472311,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 85-3",1,,경상북도 칠곡군 석적읍 도개리 85-3,36.049449,128.472389,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 870-1",1,,경상북도 칠곡군 석적읍 도개리 870-1,36.045482,128.463675,,,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 878-3",1,,경상북도 칠곡군 석적읍 도개리 878-3,36.045779,128.463833,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 938-3",1,,경상북도 칠곡군 석적읍 도개리 938-3,36.047020,128.471243,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 941-1",1,,경상북도 칠곡군 석적읍 도개리 941-1,36.047544,128.470979,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 945-1",1,,경상북도 칠곡군 석적읍 도개리 945-1,36.046954,128.469688,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 946-1",1,,경상북도 칠곡군 석적읍 도개리 946-1,36.046980,128.470088,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 952-3",1,,경상북도 칠곡군 석적읍 도개리 952-3,36.046713,128.471441,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 984-2",1,경상북도 칠곡군 석적읍 도개7길 28,경상북도 칠곡군 석적읍 도개리 984-2,36.048853,128.474994,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 산10-3",1,,경상북도 칠곡군 석적읍 도개리 산10-3,36.050919,128.479080,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 산10-4",1,,경상북도 칠곡군 석적읍 도개리 산10-4,36.050480,128.478400,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 산104-4",1,,경상북도 칠곡군 석적읍 도개리 산104-4,36.041947,128.450038,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 산10-6",1,,경상북도 칠곡군 석적읍 도개리 산10-6,36.050687,128.478601,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 산140-2",1,,경상북도 칠곡군 석적읍 도개리 산140-2,36.048750,128.466958,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"석적읍 도개리 산14-3",1,,경상북도 칠곡군 석적읍 도개리 산14-3,36.049028,128.469568,,한전주,054-979-5349,경상북도 칠곡군청,2020-07-01
"대한민국 경상북도 칠곡군 석적읍 도개리 산157",1,,경상북도 칠곡군 석적읍 도개리 산157,36.049620,128.479416,,건축물,054-979-5349,경상북도 칠곡군청,2020-07-01
